|Address|price|other|agent|beds|baths|sqft|zip code|Report|typ|lat|lon|locality|Date|price1
21|60 Fyke Rd Catskill, NY 12414|$179,000|Error|Error|3bd|1ba|1,614 sqft|12414|20210917Trulia_Scraped_Listings.csv|||||20210917|179000.0
22|117 Dorn Rd Lagrangeville, NY 12540|$399,000|Error|Error|4bd|2ba|2,148 sqft|12540|20210917Trulia_Scraped_Listings.csv|||||20210917|399000.0
23|209 Overlook Rd Poughkeepsie, NY 12603|$275,000|Error|Error|3bd|2ba|1,706 sqft|12603|20210917Trulia_Scraped_Listings.csv|||||20210917|275000.0
24|5 Alexander Rd Hopewell Junction, NY 12533|$499,900|Error|Error|6bd|3ba|4,344 sqft|12533|20210917Trulia_Scraped_Listings.csv|||||20210917|499900.0
25|465 Little Britain Rd Newburgh, NY 12550|$350,000|Error|Error|3bd|2ba|1,542 sqft|12550|20210917Trulia_Scraped_Listings.csv|||||20210917|350000.0
26|1118 Old Post Rd Esopus, NY 12561|$574,900|Error|Error|4bd|4ba|2,872 sqft|12561|20210917Trulia_Scraped_Listings.csv|||||20210917|574900.0
27|10 Pilgrims Progress Rd Rhinebeck, NY 12572|$429,000|Error|Error|3bd|2ba|1,992 sqft|12572|20210917Trulia_Scraped_Listings.csv|||||20210917|429000.0
28|3779 Route 52 Stormville, NY 12582|$375,000|Error|Error|3bd|3ba|2,200 sqft|12582|20210917Trulia_Scraped_Listings.csv|||||20210917|375000.0
29|430 Vassar Rd Poughkeepsie, NY 12603|$325,000|Error|Error|3bd|1ba|1,944 sqft|12603|20210917Trulia_Scraped_Listings.csv|||||20210917|325000.0
30|17 Mark St New Windsor, NY 12553|$550,000|Error|Error|3bd|4ba|3,634 sqft|12553|20210917Trulia_Scraped_Listings.csv|||||20210917|550000.0
31|3326 Route 52 Stormville, NY 12582|$379,000|Error|Error|3bd|2ba|1,492 sqft|12582|20210917Trulia_Scraped_Listings.csv|||||20210917|379000.0
32|24 Ruby Meadows Rd Lake Katrine, NY 12449|$414,900|Error|Error|3bd|3ba|2,781 sqft|12449|20210917Trulia_Scraped_Listings.csv|||||20210917|414900.0
33|77 Cherry Ln Stormville, NY 12582|$297,000|Error|Error|3bd|2ba|1,080 sqft|12582|20210917Trulia_Scraped_Listings.csv|||||20210917|297000.0
34|300 W Market St Red Hook, NY 12571|$580,000|Error|Error|3bd|2ba|2,345 sqft|12571|20210917Trulia_Scraped_Listings.csv|||||20210917|580000.0
35|573 N Quaker Ln Hyde Park, NY 12538|$299,000|Error|Error|4bd|2ba|2,200 sqft|12538|20210917Trulia_Scraped_Listings.csv|||||20210917|299000.0
36|66 Conway Rd Marlboro, NY 12542|$549,000|Error|Error|4bd|3ba|2,802 sqft|12542|20210917Trulia_Scraped_Listings.csv|||||20210917|549000.0
37|142 Kramers Pond Rd Putnam Valley, NY 10579|$375,000|Error|Error|3bd|2ba|1,128 sqft|10579|20210917Trulia_Scraped_Listings.csv|||||20210917|375000.0
38|1076 Noxon Rd Lagrangeville, NY 12540|$575,000|Error|Error|4bd|4ba|4,200 sqft|12540|20210917Trulia_Scraped_Listings.csv|||||20210917|575000.0
39|340 Pancake Hollow Rd Lloyd, NY 12528|$430,000|Error|Error|4bd|3ba|2,100 sqft|12528|20210917Trulia_Scraped_Listings.csv|||||20210917|430000.0
40|26 Relyea Ter Wappingers Falls, NY 12590|$599,900|Error|Error|3bd|3ba|2,400 sqft|12590|20210917Trulia_Scraped_Listings.csv|||||20210917|599900.0
41|11 Kensington Dr Hopewell Junction, NY 12533|$450,000|Error|Error|4bd|2ba|2,562 sqft|12533|20210917Trulia_Scraped_Listings.csv|||||20210917|450000.0
42|59 Verbank Club Rd Verbank, NY 12585|$499,900|Error|Error|3bd|2ba|3,754 sqft|12585|20210917Trulia_Scraped_Listings.csv|||||20210917|499900.0
43|190 Leggs Mills Rd Ulster, NY 12449|$299,000|Error|Error|4bd|Error|3,213 sqft|12449|20210917Trulia_Scraped_Listings.csv|||||20210917|299000.0
47|28 Three Point Pl Newburgh, NY 12550|$375,000|Error|Error|5bd|4ba|3,046 sqft|12550|20210917Trulia_Scraped_Listings.csv|||||20210917|375000.0
48|1 Stonegate Dr Hyde Park, NY 12538|$549,888|Error|Error|3bd|3ba|2,754 sqft|12538|20210917Trulia_Scraped_Listings.csv|||||20210917|549888.0
49|76 S Chodikee Lake Rd Lloyd, NY 12528|$101,000|Error|Error|3bd|Error|2,910 sqft|12528|20210917Trulia_Scraped_Listings.csv|||||20210917|101000.0
50|5 Penny Ln Cornwall, NY 12518|$409,000|Error|Error|3bd|2ba|1,922 sqft|12518|20210917Trulia_Scraped_Listings.csv|||||20210917|409000.0
51|6 Arthur Ln Poughkeepsie, NY 12603|$392,000|Error|Error|5bd|2ba|2,632 sqft|12603|20210917Trulia_Scraped_Listings.csv|||||20210917|392000.0
52|58 Christine Ct Stormville, NY 12582|$484,000|Error|Error|4bd|3ba|2,352 sqft|12582|20210917Trulia_Scraped_Listings.csv|||||20210917|484000.0
53|4 Lower Post Rd Ghent, NY 12075|$545,000|Error|Error|4bd|4ba|2,492 sqft|12075|20210917Trulia_Scraped_Listings.csv|||||20210917|545000.0
54|112 Clarks Ln Milton, NY 12547|$549,500|Error|Error|3bd|4ba|4,036 sqft|12547|20210917Trulia_Scraped_Listings.csv|||||20210917|549500.0
55|14 Cherry Ln Poughkeepsie, NY 12601|$359,000|Error|Error|4bd|3ba|2,256 sqft|12601|20210917Trulia_Scraped_Listings.csv|||||20210917|359000.0
56|88 Peekskill Hollow Rd Putnam Valley, NY 10579|$598,888|Error|Error|3bd|2ba|2,445 sqft|10579|20210917Trulia_Scraped_Listings.csv|||||20210917|598888.0
57|53 Oakes Rd Lloyd, NY 12528|$369,000|Error|Error|3bd|2ba|1,692 sqft|12528|20210917Trulia_Scraped_Listings.csv|||||20210917|369000.0
58|94 Townsend Rd Hopewell Junction, NY 12533|$329,000|Error|Error|2bd|2ba|3,260 sqft|12533|20210917Trulia_Scraped_Listings.csv|||||20210917|329000.0
59|42 Alley Rd Lagrangeville, NY 12540|$449,900|Error|Error|4bd|4ba|2,410 sqft|12540|20210917Trulia_Scraped_Listings.csv|||||20210917|449900.0
60|20 Wendy Dr Poughkeepsie, NY 12603|$425,000|Error|Error|4bd|3ba|2,464 sqft|12603|20210917Trulia_Scraped_Listings.csv|||||20210917|425000.0
61|2 Westlin Ln Cornwall, NY 12518|$399,000|Error|Error|5bd|2ba|1,586 sqft|12518|20210917Trulia_Scraped_Listings.csv|||||20210917|399000.0
62|872 S Anson Rd Stanfordville, NY 12581|$525,000|Error|Error|4bd|2ba|1,972 sqft|12581|20210917Trulia_Scraped_Listings.csv|||||20210917|525000.0
63|18 Horton Ct Cold Spring, NY 10516|$530,000|Error|Error|3bd|3ba|1,832 sqft|10516|20210917Trulia_Scraped_Listings.csv|||||20210917|530000.0
64|24 Sand Dr Lagrangeville, NY 12540|$430,000|Error|Error|3bd|2ba|2,416 sqft|12540|20210917Trulia_Scraped_Listings.csv|||||20210917|430000.0
65|930 Freedom Rd Pleasant Valley, NY 12569|$325,000|Error|Error|3bd|1ba|2,172 sqft|12569|20210917Trulia_Scraped_Listings.csv|||||20210917|325000.0
66|11 Bella Rd Carmel, NY 10512|$495,000|Error|Error|4bd|2ba|3,008 sqft|10512|20210917Trulia_Scraped_Listings.csv|||||20210917|495000.0
67|16 Annas Ln Catskill, NY 12414|$275,000|Error|Error|3bd|1ba|1,050 sqft|12414|20210917Trulia_Scraped_Listings.csv|||||20210917|275000.0
70|74 Cardinal Rd Hyde Park, NY 12538|$284,900|Error|Error|3bd|1ba|1,650 sqft|12538|20210917Trulia_Scraped_Listings.csv|||||20210917|284900.0
71|115 Hooker Ave Poughkeepsie, NY 12601|$598,000|Error|Error|4bd|5ba|4,598 sqft|12601|20210917Trulia_Scraped_Listings.csv|||||20210917|598000.0
79|10 Scout Hill Rd Mahopac, NY 10541|$529,000|Error|Error|4bd|3ba|2,180 sqft|10541|20210917Trulia_Scraped_Listings.csv|||||20210917|529000.0
80|1 Promise Ln Newburgh, NY 12550|$449,000|Error|Error|4bd|3ba|2,200 sqft|12550|20210917Trulia_Scraped_Listings.csv|||||20210917|449000.0
81|31 Bircher Ave Poughkeepsie, NY 12601|$331,100|Error|Error|3bd|1ba|1,670 sqft|12601|20210917Trulia_Scraped_Listings.csv|||||20210917|331100.0
84|615 County Route 15 Elizaville, NY 12523|$245,000|Error|Error|4bd|2ba|1,950 sqft|12523|20210917Trulia_Scraped_Listings.csv|||||20210917|245000.0
85|460 North Ave Pleasant Valley, NY 12569|$298,900|Error|Error|3bd|2ba|2,250 sqft|12569|20210917Trulia_Scraped_Listings.csv|||||20210917|298900.0
89|60 Emma Way Poughquag, NY 12570|$599,000|Error|Error|4bd|4ba|6,032 sqft|12570|20210917Trulia_Scraped_Listings.csv|||||20210917|599000.0
90|962 N Quaker Ln Staatsburg, NY 12580|$275,000|Error|Error|3bd|1ba|1,295 sqft|12580|20210917Trulia_Scraped_Listings.csv|||||20210917|275000.0
91|329 Mahoney Rd Marlborough, NY 12547|$312,000|Error|Error|3bd|2ba|1,160 sqft|12547|20210917Trulia_Scraped_Listings.csv|||||20210917|312000.0
92|581 Peekskill Hollow Rd Putnam Valley, NY 10579|$369,500|Error|Error|2bd|1ba|1,100 sqft|10579|20210917Trulia_Scraped_Listings.csv|||||20210917|369500.0
93|32 Harden Dr Lagrangeville, NY 12540|$350,000|Error|Error|3bd|1ba|2,424 sqft|12540|20210917Trulia_Scraped_Listings.csv|||||20210917|350000.0
94|609 South St Plattekill, NY 12528|$320,000|Error|Error|3bd|2ba|1,536 sqft|12528|20210917Trulia_Scraped_Listings.csv|||||20210917|320000.0
99|132 Reservoir Rd Marlboro, NY 12542|$339,900|Error|Error|2bd|2ba|2,414 sqft|12542|20210917Trulia_Scraped_Listings.csv|||||20210917|339900.0
100|16 Spencer Dr Red Hook, NY 12571|$395,000|Error|Error|3bd|2ba|2,923 sqft|12571|20210917Trulia_Scraped_Listings.csv|||||20210917|395000.0
101|536 Joel M Austin Rd Purling, NY 12470|$224,000|Error|Error|3bd|2ba|1,260 sqft|12470|20210917Trulia_Scraped_Listings.csv|||||20210917|224000.0
102|8 Van Brook Dr Stormville, NY 12582|$399,000|Error|Error|3bd|3ba|2,335 sqft|12582|20210917Trulia_Scraped_Listings.csv|||||20210917|399000.0
103|1181 Jackson Corners Rd Red Hook, NY 12571|$375,000|Error|Error|3bd|2ba|1,420 sqft|12571|20210917Trulia_Scraped_Listings.csv|||||20210917|375000.0
104|1645 Route 213 Ulster Park, NY 12487|$485,000|Error|Error|5bd|2ba|2,552 sqft|12487|20210917Trulia_Scraped_Listings.csv|||||20210917|485000.0
105|103 Albany Ave Kingston, NY 12401|$599,999|Error|Error|4bd|4ba|3,791 sqft|12401|20210917Trulia_Scraped_Listings.csv|||||20210917|599999.0
113|46 W Dorsey Ln Hyde Park, NY 12538|$319,900|Error|Error|3bd|2ba|1,828 sqft|12538|20210917Trulia_Scraped_Listings.csv|||||20210917|319900.0
122|109 Albany Ave Kingston, NY 12401|$565,000|Error|Error|3bd|4ba|3,260 sqft|12401|20210917Trulia_Scraped_Listings.csv|||||20210917|565000.0
126|96 Plattekill Rd Marlborough, NY 12542|$299,000|Error|Error|4bd|2ba|2,508 sqft|12542|20210917Trulia_Scraped_Listings.csv|||||20210917|299000.0
154|4 Victory Ct Newburgh, NY 12550|$349,000|Error|Error|4bd|2ba|3,198 sqft|12550|20210917Trulia_Scraped_Listings.csv|||||20210917|349000.0
164|255 High Falls Rd Saugerties, NY 12477|$479,900|Error|Error|3bd|2ba|2,227 sqft|12477|20210917Trulia_Scraped_Listings.csv|||||20210917|479900.0
168|77 Soper Rd Esopus, NY 12561|$199,000|Error|Error|3bd|3ba|1,939 sqft|12561|20210917Trulia_Scraped_Listings.csv|||||20210917|199000.0
169|68 Fawn Rd Saugerties, NY 12477|$349,000|Error|Error|3bd|2ba|1,860 sqft|12477|20210917Trulia_Scraped_Listings.csv|||||20210917|349000.0
172|358 New Salem Rd Kingston, NY 12401|$395,000|Error|Error|3bd|3ba|2,393 sqft|12401|20210917Trulia_Scraped_Listings.csv|||||20210917|395000.0
177|34 Sol Dr Carmel, NY 10512|$475,000|Error|Error|3bd|3ba|1,908 sqft|10512|20210917Trulia_Scraped_Listings.csv|||||20210917|475000.0
197|8 Ellens Way Wallkill, NY 12589|$539,000|Error|Error|3bd|3ba|3,095 sqft|12589|20210917Trulia_Scraped_Listings.csv|||||20210917|539000.0
206|53 Stagecoach Pass Stormville, NY 12582|$575,000|Error|Error|3bd|3ba|3,968 sqft|12582|20210917Trulia_Scraped_Listings.csv|||||20210917|575000.0
210|317 Angola Rd Cornwall, NY 12518|$365,000|Error|Error|3bd|1ba|1,228 sqft|12518|20210917Trulia_Scraped_Listings.csv|||||20210917|365000.0
211|560 Fitzsimmons Rd Red Hook, NY 12571|$209,000|Error|Error|2bd|1ba|740 sqft|12571|20210917Trulia_Scraped_Listings.csv|||||20210917|209000.0
214|21 Creek Bend Rd Hopewell Junction, NY 12533|$399,900|Error|Error|3bd|2ba|2,228 sqft|12533|20210917Trulia_Scraped_Listings.csv|||||20210917|399900.0
219|23 Far Reach Trl Putnam Valley, NY 10579|$400,000|Error|Error|3bd|4ba|2,364 sqft|10579|20210917Trulia_Scraped_Listings.csv|||||20210917|400000.0
220|480 Route 7 Pine Plains, NY 12567|$368,500|Error|Error|3bd|2ba|1,100 sqft|12567|20210917Trulia_Scraped_Listings.csv|||||20210917|368500.0
236|36 Arden Dr Garrison, NY 10524|$349,000|Error|Error|2bd|1ba|824 sqft|10524|20210917Trulia_Scraped_Listings.csv|||||20210917|349000.0
237|38 Sugar Mountain Rd Elizaville, NY 12523|$439,900|Error|Error|3bd|3ba|2,450 sqft|12523|20210917Trulia_Scraped_Listings.csv|||||20210917|439900.0
243|60 Travis Corners Rd Garrison, NY 10524|$599,999|Error|Error|3bd|3ba|2,200 sqft|10524|20210917Trulia_Scraped_Listings.csv|||||20210917|599999.0
244|13 Gerald Dr Poughkeepsie, NY 12601|$195,000|Error|Error|2bd|1ba|900 sqft|12601|20210917Trulia_Scraped_Listings.csv|||||20210917|195000.0
245|1228 Blue Mountain Rd Saugerties, NY 12477|$379,000|Error|Error|3bd|2ba|1,990 sqft|12477|20210917Trulia_Scraped_Listings.csv|||||20210917|379000.0
248|85 Round Top Rd Germantown, NY 12526|$310,000|Error|Error|3bd|2ba|1,991 sqft|12526|20210917Trulia_Scraped_Listings.csv|||||20210917|310000.0
251|184 Ressique Rd Stormville, NY 12582|$300,000|Error|Error|2bd|3ba|1,849 sqft|12582|20210917Trulia_Scraped_Listings.csv|||||20210917|300000.0
252|475 Clinton Hollow Rd Salt Point, NY 12578|$455,000|Error|Error|3bd|3ba|2,963 sqft|12578|20210917Trulia_Scraped_Listings.csv|||||20210917|455000.0
253|127 South St Marlborough, NY 12542|$500,000|Error|Error|4bd|4ba|2,560 sqft|12542|20210917Trulia_Scraped_Listings.csv|||||20210917|500000.0
256|505 N Riverside Rd Lloyd, NY 12528|$449,000|Error|Error|3bd|3ba|2,200 sqft|12528|20210917Trulia_Scraped_Listings.csv|||||20210917|449000.0
261|31 Jennifer Hill Rd Lagrangeville, NY 12540|$425,000|Error|Error|4bd|2ba|1,828 sqft|12540|20210917Trulia_Scraped_Listings.csv|||||20210917|425000.0
262|1820 Route 82 Lagrangeville, NY 12540|$495,000|Error|Error|3bd|2ba|1,800 sqft|12540|20210917Trulia_Scraped_Listings.csv|||||20210917|495000.0
278|14 Taconic Dr Hopewell Junction, NY 12533|$599,000|Error|Error|4bd|3ba|2,650 sqft|12533|20210917Trulia_Scraped_Listings.csv|||||20210917|599000.0
279|143 Reilly Rd Lagrangeville, NY 12540|$595,000|Error|Error|4bd|4ba|3,158 sqft|12540|20210917Trulia_Scraped_Listings.csv|||||20210917|595000.0
280|128 Schlueter Dr Hopewell Junction, NY 12533|$449,000|Error|Error|3bd|2ba|1,760 sqft|12533|20210917Trulia_Scraped_Listings.csv|||||20210917|449000.0
281|141-143 Reilly Rd Lagrangeville, NY 12540|$595,000|Error|Error|4bd|4ba|3,198 sqft|12540|20210917Trulia_Scraped_Listings.csv|||||20210917|595000.0
285|Gould Pl Wallkill, NY 12589|$549,999|Error|Error|4bd|3ba|3,070 sqft|12589|20210917Trulia_Scraped_Listings.csv|||||20210917|549999.0
286|47 Stonewall Cir Poughkeepsie, NY 12603|$474,900|Error|Error|3bd|2ba|3,040 sqft|12603|20210917Trulia_Scraped_Listings.csv|||||20210917|474900.0
287|1434 Route 82 Hopewell Junction, NY 12533|$490,000|Error|Error|3bd|4ba|2,920 sqft|12533|20210917Trulia_Scraped_Listings.csv|||||20210917|490000.0
290|532 Salt Point Tpke Poughkeepsie, NY 12601|$299,900|Error|Error|4bd|1ba|1,616 sqft|12601|20210917Trulia_Scraped_Listings.csv|||||20210917|299900.0
293|123 Grace Rd Wappingers Falls, NY 12590|$539,000|Error|Error|3bd|2ba|2,256 sqft|12590|20210917Trulia_Scraped_Listings.csv|||||20210917|539000.0
294|642 Netherwood Rd Hyde Park, NY 12538|$339,900|Error|Error|3bd|2ba|2,973 sqft|12538|20210917Trulia_Scraped_Listings.csv|||||20210917|339900.0
295|106 Cairo Junction Rd Catskill, NY 12414|$269,900|Error|Error|4bd|2ba|2,082 sqft|12414|20210917Trulia_Scraped_Listings.csv|||||20210917|269900.0
298|156 Barkit Kennel Rd Pleasant Valley, NY 12569|$529,000|Error|Error|4bd|3ba|3,200 sqft|12569|20210917Trulia_Scraped_Listings.csv|||||20210917|529000.0
303|Lot 1 Lincoln Sq Fishkill, NY 12524|$589,000|Error|Error|4bd|3ba|2,434 sqft|12524|20210917Trulia_Scraped_Listings.csv|||||20210917|589000.0
304|5836 Albany Post Rd Cortlandt Manor, NY 10567|$450,000|Error|Error|3bd|3ba|1,816 sqft|10567|20210917Trulia_Scraped_Listings.csv|||||20210917|450000.0
320|60 S Jefferson Ave Catskill, NY 12414|$399,000|Error|Error|3bd|2ba|1,937 sqft|12414|20210917Trulia_Scraped_Listings.csv|||||20210917|399000.0
321|310 Mahoney Rd Milton, NY 12547|$500,000|Error|Error|3bd|3ba|3,864 sqft|12547|20210917Trulia_Scraped_Listings.csv|||||20210917|500000.0
322|12 Tarben Way Newburgh, NY 12550|$449,900|Error|Error|3bd|2ba|1,861 sqft|12550|20210917Trulia_Scraped_Listings.csv|||||20210917|449900.0
323|34 Mountain View Rd Hudson, NY 12534|$384,900|Error|Error|4bd|2ba|1,923 sqft|12534|20210917Trulia_Scraped_Listings.csv|||||20210917|384900.0
327|17 Molland Dr Rhinebeck, NY 12572|$508,000|Error|Error|4bd|4ba|4,960 sqft|12572|20210917Trulia_Scraped_Listings.csv|||||20210917|508000.0
328|10 Stay Rd Saugerties, NY 12477|$189,000|Error|Error|3bd|1ba|1,344 sqft|12477|20210917Trulia_Scraped_Listings.csv|||||20210917|189000.0
329|67 Fairview Ave Kingston, NY 12401|$330,000|Error|Error|4bd|1ba|1,248 sqft|12401|20210917Trulia_Scraped_Listings.csv|||||20210917|330000.0
332|5 hauns hill road saugerties, NY 12477|$459,000|Error|Error|3bd|2ba|1,758 sqft|12477|20210917Trulia_Scraped_Listings.csv|||||20210917|459000.0
336|39 Diamond Ct Saugerties, NY 12477|$585,000|Error|Error|3bd|3ba|2,464 sqft|12477|20210917Trulia_Scraped_Listings.csv|||||20210917|585000.0
337|155 Lauren Tice Rd Saugerties, NY 12477|$525,000|Error|Error|3bd|4ba|2,756 sqft|12477|20210917Trulia_Scraped_Listings.csv|||||20210917|525000.0
340|3943 Route 9W Saugerties, NY 12477|$419,900|Error|Error|4bd|2ba|2,171 sqft|12477|20210917Trulia_Scraped_Listings.csv|||||20210917|419900.0
341|19 Hooker St Kingston, NY 12401|$129,900|Error|Error|2bd|Error|1,274 sqft|12401|20210917Trulia_Scraped_Listings.csv|||||20210917|129900.0
342|229 Manorville Rd Saugerties, NY 12477|$359,999|Error|Error|4bd|2ba|Error|12477|20210917Trulia_Scraped_Listings.csv|||||20210917|359999.0
343|160 Hill Rd Kingston, NY 12401|$465,000|Error|Error|3bd|2ba|1,388 sqft|12401|20210917Trulia_Scraped_Listings.csv|||||20210917|465000.0
344|3943 Route 9W Saugerties, NY 12477|$419,900|Error|Error|4bd|2ba|2,171 sqft|12477|20210917Trulia_Scraped_Listings.csv|||||20210917|419900.0
345|103-103 99 Old La Claverack, NY 12513|$549,000|Error|Error|4bd|2ba|1,600 sqft|12513|20210917Trulia_Scraped_Listings.csv|||||20210917|549000.0
346|166 Fingar Rd Hudson, NY 12534|$595,000|Error|Error|2bd|1ba|1,320 sqft|12534|20210917Trulia_Scraped_Listings.csv|||||20210917|595000.0
347|230 Church Ave Germantown, NY 12526|$535,000|Error|Error|2bd|1ba|1,800 sqft|12526|20210917Trulia_Scraped_Listings.csv|||||20210917|535000.0
348|375 Fairview Ave Hudson, NY 12534|$299,900|Error|Error|2bd|2ba|2,460 sqft|12534|20210917Trulia_Scraped_Listings.csv|||||20210917|299900.0
349|431 Hover Ave Germantown, NY 12526|$499,900|Error|Error|4bd|3ba|3,384 sqft|12526|20210917Trulia_Scraped_Listings.csv|||||20210917|499900.0
350|57 Lime Ridge Rd Poughquag, NY 12570|$499,000|Error|Error|3bd|2ba|2,400 sqft|12570|20210917Trulia_Scraped_Listings.csv|||||20210917|499000.0
351|1598 Route 32 Ulster, NY 12477|$255,000|Error|Error|2bd|1ba|1,000 sqft|12477|20210917Trulia_Scraped_Listings.csv|||||20210917|255000.0
352|16 Scott Dr Wappingers Falls, NY 12590|$359,000|Error|Error|3bd|2ba|1,758 sqft|12590|20210917Trulia_Scraped_Listings.csv|||||20210917|359000.0
353|23 Hollow Ridge Rd Staatsburg, NY 12580|$499,900|Error|Error|4bd|3ba|3,707 sqft|12580|20210917Trulia_Scraped_Listings.csv|||||20210917|499900.0
0|135 Harry Wells Rd Saugerties, NY 12477|$99,000|Error|Error|3bd|2ba|1,791 sqft|12477|20210918Trulia_Scraped_Listings.csv|||||20210918|99000.0
1|339 Stone Mill Rd Hudson, NY 12534|$315,000|Error|Error|4bd|2ba|2,338 sqft|12534|20210918Trulia_Scraped_Listings.csv|||||20210918|315000.0
4|60 Fyke Rd Catskill, NY 12414|$179,000|Error|Error|3bd|1ba|1,614 sqft|12414|20210918Trulia_Scraped_Listings.csv|||||20210918|179000.0
6|1610 County Route 8 Germantown, NY 12526|$525,000|Error|Error|3bd|3ba|1,160 sqft|12526|20210918Trulia_Scraped_Listings.csv|||||20210918|525000.0
8|18 Lynne Rd Hopewell Junction, NY 12533|$539,900|Error|Error|4bd|3ba|3,200 sqft|12533|20210918Trulia_Scraped_Listings.csv|||||20210918|539900.0
9|979 Creek Locks Rd Rosendale, NY 12472|$325,000|Error|Error|3bd|3ba|2,631 sqft|12472|20210918Trulia_Scraped_Listings.csv|||||20210918|325000.0
10|10 Ridge Rd Carmel, NY 10512|$450,000|Error|Error|3bd|2ba|1,464 sqft|10512|20210918Trulia_Scraped_Listings.csv|||||20210918|450000.0
11|1598 Route 32 Ulster, NY 12477|$255,000|Error|Error|2bd|1ba|1,000 sqft|12477|20210918Trulia_Scraped_Listings.csv|||||20210918|255000.0
12|28 Hurley Rd Salt Point, NY 12578|$489,900|Error|Error|4bd|4ba|2,728 sqft|12578|20210918Trulia_Scraped_Listings.csv|||||20210918|489900.0
13|23 Hollow Ridge Rd Staatsburg, NY 12580|$499,900|Error|Error|4bd|3ba|3,707 sqft|12580|20210918Trulia_Scraped_Listings.csv|||||20210918|499900.0
14|95 Spruce Ln Clinton Corners, NY 12514|$430,000|Error|Error|4bd|3ba|2,166 sqft|12514|20210918Trulia_Scraped_Listings.csv|||||20210918|430000.0
15|468 Route 82 Hudson, NY 12534|$329,000|Error|Error|3bd|2ba|2,283 sqft|12534|20210918Trulia_Scraped_Listings.csv|||||20210918|329000.0
16|62 Pleasant Rd Lake Peekskill, NY 10537|$399,000|Error|Error|2bd|2ba|1,301 sqft|10537|20210918Trulia_Scraped_Listings.csv|||||20210918|399000.0
17|35 Lake Side Dr Catskill, NY 12414|$549,000|Error|Error|2bd|1ba|741 sqft|12414|20210918Trulia_Scraped_Listings.csv|||||20210918|549000.0
18|10 Pilgrims Progress Rd Rhinebeck, NY 12572|$429,000|Error|Error|3bd|2ba|1,992 sqft|12572|20210918Trulia_Scraped_Listings.csv|||||20210918|429000.0
19|87 Lovell St Mahopac, NY 10541|$599,000|Error|Error|3bd|2ba|2,327 sqft|10541|20210918Trulia_Scraped_Listings.csv|||||20210918|599000.0
20|430 Vassar Rd Poughkeepsie, NY 12603|$325,000|Error|Error|3bd|1ba|1,944 sqft|12603|20210918Trulia_Scraped_Listings.csv|||||20210918|325000.0
